time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-27T20:51:26.740Z,36.0062,28.7487,20.41,4.8,mwr,,26,0.548,0.86,us,us10007vud,2017-04-19T18:31:02.040Z,"61 km ESE of Archángelos, Greece",earthquake,4.3,4.5,0.093,11,reviewed,us,us
2017-01-25T18:50:51.790Z,35.3583,26.4196,56.63,5.2,mww,,41,1.252,0.91,us,us10007vdu,2017-04-19T18:31:00.040Z,"23 km NE of Palekastro, Greece",earthquake,5.6,5.2,,,reviewed,us,us
2017-01-25T01:19:33.630Z,36.7648,27.6614,11.45,4,mb,,92,0.663,0.75,us,us10007v9v,2017-04-19T18:30:59.040Z,"3 km NW of Datça, Turkey",earthquake,4.6,6.6,0.196,7,reviewed,us,us
2017-01-24T10:00:04.280Z,37.1552,21.107,21.8,4.4,mb,,153,0.654,1.11,us,us10007v54,2017-04-19T18:30:57.040Z,"42 km W of Filiatrá, Greece",earthquake,5.5,8.2,0.143,14,reviewed,us,us
2017-01-22T10:29:19.570Z,34.8995,23.1049,33.68,4.1,mb,,225,1.514,0.89,us,us20008i57,2017-04-19T18:30:55.040Z,"64 km SW of Palaióchora, Greece",earthquake,10.5,10.1,0.174,9,reviewed,us,us
2017-01-22T09:22:19.510Z,35.4986,23.9863,10,2.8,ml,,202,0.767,0.6,us,us10007ux0,2017-04-19T18:30:55.040Z,"1 km E of Darátsos, Greece",earthquake,5.6,2,0.097,14,reviewed,us,us
2017-01-22T06:47:38.480Z,32.6135,49.7142,10,4.7,mb,,57,4.631,0.61,us,us10007usi,2017-04-19T18:30:54.040Z,"52 km SW of Fereyd?nshahr, Iran",earthquake,7.4,1.9,0.065,71,reviewed,us,us
2017-01-21T16:54:23.050Z,30.2032,31.8314,10,4.3,mb,,123,3.397,1.11,us,us10007un0,2019-07-13T12:40:18.933Z,"35 km SE of Bilbays, Egypt",earthquake,6.8,2,0.096,31,reviewed,us,us
2017-01-20T13:52:34.530Z,41.7501,42.9465,10,4.4,mb,,43,0.532,1.15,us,us10007ubk,2017-04-12T02:29:03.040Z,"9 km E of Abastumani, Georgia",earthquake,5.9,2,0.117,21,reviewed,us,us
2017-01-16T02:45:42.210Z,34.7884,23.8065,23.27,4.4,mb,,124,2.831,0.91,us,us10007tfk,2017-04-12T02:28:57.040Z,"26 km WSW of Kastrí, Greece",earthquake,8.9,7.2,0.084,41,reviewed,us,us
2017-01-15T04:03:21.330Z,39.5607,26.1037,10.59,4.3,mb,,68,1.334,0.87,us,us10007tc3,2017-04-12T02:28:56.040Z,"21 km WNW of Behram, Turkey",earthquake,4.1,8.9,0.201,7,reviewed,us,us
2017-01-15T03:37:19.660Z,35.1161,23.1649,10,4.4,mb,,114,2.289,1.21,us,us10007tbx,2017-04-12T02:28:56.040Z,"48 km WSW of Palaióchora, Greece",earthquake,8.2,1.9,0.084,41,reviewed,us,us
2017-01-14T22:38:59.370Z,39.5702,26.1046,3.38,4.4,mwr,,44,1.324,0.59,us,us10007tbf,2017-04-01T00:26:13.040Z,"21 km WNW of Behram, Turkey",earthquake,4.9,4.2,0.069,20,reviewed,us,us
2017-01-13T23:00:03.190Z,32.7071,47.5043,10,4.1,mb,,66,7.18,0.65,us,us10007t76,2017-04-01T00:26:12.040Z,"22 km E of Dehlor?n, Iran",earthquake,9,2,0.105,25,reviewed,us,us
2017-01-13T21:43:31.880Z,35.5523,32.3981,75.5,4.4,mb,,124,0.964,0.99,us,us10007t6n,2017-04-01T00:26:12.040Z,"48 km NNW of Káto Pýrgos, Cyprus",earthquake,3.1,11.7,0.087,38,reviewed,us,us
2017-01-13T12:12:05.620Z,37.1471,22.1895,10,4.5,mb,,145,0.213,0.92,us,us10007t33,2017-04-01T00:26:11.040Z,"12 km E of Arfará, Greece",earthquake,4.7,1.8,0.118,21,reviewed,us,us
2017-01-11T15:50:29.000Z,34.3722,22.4629,21.48,4.5,mb,,162,2.834,0.81,us,us10007skd,2017-04-01T00:26:09.040Z,"146 km SW of Palaióchora, Greece",earthquake,8.6,6.2,0.06,82,reviewed,us,us
2017-01-11T14:28:04.420Z,40.643,52.0062,34.01,4.6,mb,,42,5.46,0.77,us,us10007sjy,2017-04-01T00:26:08.040Z,"106 km NW of Türkmenba?y, Turkmenistan",earthquake,8.2,6,0.075,53,reviewed,us,us
2017-01-10T12:44:53.160Z,38.433,21.7132,10,4.5,mb,,52,0.763,0.93,us,us10007scl,2019-07-20T12:14:16.773Z,"10 km WNW of Náfpaktos, Greece",earthquake,3.3,1.9,0.073,55,reviewed,us,us
2017-01-09T09:53:17.600Z,38.4167,21.7834,10,4.8,mwr,,53,0.742,0.88,us,us10007s3k,2017-04-01T00:26:06.040Z,"4 km NW of Náfpaktos, Greece",earthquake,5.3,1.9,0.047,44,reviewed,us,us
2017-01-08T09:22:16.770Z,33.5848,33.1782,19.38,4.4,mb,,151,1.378,0.84,us,us10007rz2,2017-04-01T00:26:04.040Z,"122 km S of Kolossi, Cyprus",earthquake,7.6,5.5,0.144,14,reviewed,us,us
2017-01-05T14:05:03.600Z,36.4352,26.8017,132.1,4.4,mb,,70,0.932,1.32,us,us10007rbj,2017-03-27T23:53:23.040Z,"35 km WSW of Mandráki, Greece",earthquake,6.6,4.5,0.103,27,reviewed,us,us
2017-01-03T22:02:33.970Z,43.1472,25.8179,20.57,4.2,mb,,52,1.97,0.76,us,us10007pj8,2017-03-27T23:53:21.040Z,"8 km ENE of Lyaskovets, Bulgaria",earthquake,5.3,7.8,0.526,1,reviewed,us,us
2017-01-02T13:50:48.440Z,36.2225,21.9099,10,4.4,mb,,111,0.954,0.98,us,us10007uak,2017-03-27T23:53:18.040Z,"63 km S of Koróni, Greece",earthquake,8,1.9,0.178,14,reviewed,us,us
2017-01-02T06:43:02.900Z,29.6533,50.7974,10,4.5,mb,,161,6.716,0.8,us,us10007uai,2017-03-27T23:53:18.040Z,"28 km ENE of Bandar-e Gen?veh, Iran",earthquake,5.8,2,0.101,29,reviewed,us,us
2017-01-01T13:04:01.850Z,34.9934,27.0381,10,4.9,mb,,56,0.561,0.62,us,us10007p37,2017-03-27T23:53:17.040Z,"48 km SSE of Fry, Greece",earthquake,6.7,1.8,0.041,188,reviewed,us,us
2016-12-30T01:56:25.380Z,40.9443,24.6776,10,4,mb,,110,0.679,0.29,us,us10007nn3,2017-03-23T22:52:09.040Z,"3 km WNW of Chrysochóri, Greece",earthquake,4,2,0.365,2,reviewed,us,us
2016-12-29T20:23:54.970Z,35.494,21.9432,10,4.3,mb,,174,1.681,0.94,us,us10007tpg,2017-03-23T22:52:09.040Z,"119 km SW of Kýthira, Greece",earthquake,8.5,2,0.202,12,reviewed,us,us
2016-12-27T23:20:56.100Z,45.7144,26.5283,97,5.6,mww,,14,0.466,0.8,us,us10007n3r,2022-05-03T18:56:39.273Z,"13 km W of Nereju Mic, Romania",earthquake,4.3,1.8,,,reviewed,us,us
2016-12-27T19:31:04.540Z,36.6161,22.9747,10.37,4.8,mb,,47,1.011,1.28,us,us10007n2l,2017-07-20T22:51:28.369Z,"9 km SW of Géfyra, Greece",earthquake,6,4.7,0.054,105,reviewed,us,us
2016-12-26T05:53:31.340Z,32.3232,30.9447,10,4.4,mb,,115,3.299,0.98,us,us10007mtx,2017-03-23T22:52:03.040Z,"113 km N of Al ??m?l, Egypt",earthquake,5.9,1.9,0.081,44,reviewed,us,us
2016-12-20T16:40:44.760Z,41.9242,46.7731,10,4.5,mb,,79,2.347,1.05,us,us200082vu,2017-03-16T02:31:31.040Z,"34 km NNE of Zaqatala, Azerbaijan",earthquake,5.5,1.7,0.083,42,reviewed,us,us
2016-12-20T06:03:44.240Z,36.5393,26.9187,129.94,5.4,mb,,39,1.009,1.13,us,us200082q4,2017-03-16T02:31:30.040Z,"Dodecanese Islands, Greece",earthquake,5.9,5.3,0.027,453,reviewed,us,us
2016-12-18T20:38:26.880Z,29.5506,50.8014,10,4.2,mb,,91,6.644,0.79,us,us200082ez,2017-03-16T02:31:28.040Z,"27 km E of Bandar-e Gen?veh, Iran",earthquake,6.8,2,0.141,14,reviewed,us,us
2016-12-17T19:10:55.890Z,39.0301,21.6428,82.53,4,mb,,82,1.585,0.98,us,us2000820q,2017-03-16T02:31:26.040Z,"2 km N of Kerasochóri, Greece",earthquake,2.8,13.9,0.196,7,reviewed,us,us
2016-12-16T21:21:51.890Z,39.5427,39.7081,13.11,4.4,mwr,,38,2.063,0.84,us,us200081q1,2017-03-16T02:31:23.040Z,"17 km WNW of Pulumer, Turkey",earthquake,6,1.7,0.083,14,reviewed,us,us
2016-12-15T16:44:00.370Z,37.0424,28.6869,23.11,4.2,mb,,66,0.944,1.03,us,us20008126,2017-03-09T02:14:32.040Z,"23 km N of Dalyan, Turkey",earthquake,5.4,4.3,0.176,9,reviewed,us,us
2016-12-13T00:33:02.560Z,40.9506,48.6465,44.92,4.5,mb,,42,3.081,0.94,us,us200080cq,2017-03-09T02:14:29.040Z,"26 km WNW of Alt?a?ac, Azerbaijan",earthquake,6.9,8,0.064,72,reviewed,us,us
2016-12-12T22:42:06.800Z,38.4852,43.8707,5,4.2,mb,,,,1.04,us,us200080bw,2017-03-09T02:14:29.040Z,"21 km SSW of Özalp, Turkey",earthquake,7,5.5,0.102,27,reviewed,isk,us
2016-12-06T17:14:40.760Z,38.5012,23.5268,10,4,mb,,64,1.83,0.63,us,us10007f7d,2017-03-03T07:06:05.040Z,"2 km NW of Dhrosiá, Greece",earthquake,5.6,1.6,0.134,17,reviewed,us,us
2016-12-03T21:04:36.020Z,38.1116,22.0282,18.26,4.5,mwr,,40,0.117,0.76,us,us10007en5,2017-03-03T07:06:01.040Z,"11 km NW of Kalávryta, Greece",earthquake,5,3.5,0.055,32,reviewed,us,us
2016-12-03T13:58:15.730Z,34.2654,25.0947,38.56,4.6,mb,,98,1.034,1.16,us,us10007ele,2017-03-03T07:06:00.040Z,"82 km S of Pýrgos, Greece",earthquake,8.3,7.5,0.086,40,reviewed,us,us
2016-12-03T08:35:56.040Z,35.8513,27.3069,10,4.4,mb,,70,0.326,1.18,us,us10007ejx,2017-03-03T07:06:00.040Z,"39 km NNE of Karpathos, Greece",earthquake,6,1.9,0.13,17,reviewed,us,us
2016-12-02T11:46:01.850Z,36.4826,21.5733,8.71,4.5,mwr,,63,0.75,0.75,us,us10007e98,2017-03-03T07:05:58.040Z,"39 km SSW of Methóni, Greece",earthquake,3.9,5.5,,,reviewed,us,ath
2016-12-01T05:36:25.720Z,35.4334,22.5464,35.62,4.3,mb,,194,1.812,0.84,us,us10007dzh,2017-02-23T00:11:55.040Z,"88 km SSW of Kýthira, Greece",earthquake,9.2,11.6,0.116,21,reviewed,us,us
2016-11-30T00:40:53.430Z,40.7878,51.856,40.56,4.5,mb,,87,5.464,1.07,us,us10007d69,2017-02-23T00:11:53.040Z,"126 km NW of Türkmenba?y, Turkmenistan",earthquake,7.4,7.2,0.08,46,reviewed,us,us
2016-11-29T17:01:13.290Z,28.5557,34.458,14.26,4.4,mb,,86,1.191,1.2,us,us10007d4k,2017-02-23T00:11:53.040Z,"8 km NNW of Dahab, Egypt",earthquake,7,4.3,0.087,38,reviewed,us,us
2016-11-29T00:19:29.230Z,34.92,23.2886,12.3,4.5,mwr,,122,1.363,0.94,us,us10007d0q,2017-02-23T00:11:52.040Z,"49 km SW of Palaióchora, Greece",earthquake,8.5,5.8,0.098,10,reviewed,us,us
2016-11-23T12:14:40.270Z,38.5456,43.7773,10,4.4,mwr,,36,0.61,0.88,us,us10007bs5,2017-02-15T23:21:38.040Z,"22 km WSW of Özalp, Turkey",earthquake,4.2,1.9,0.075,17,reviewed,us,us
2016-11-23T00:01:30.220Z,35.4244,26.4485,42.48,4.2,mb,,117,0.594,0.8,us,us10007bme,2017-02-15T23:21:37.040Z,"30 km NE of Palekastro, Greece",earthquake,6.8,10.5,0.146,13,reviewed,us,us
2016-11-22T16:55:34.100Z,32.654,48.636,10,4,mb,,,,1.25,us,us10007dtu,2017-02-15T23:21:36.040Z,"36 km NNE of Shahrak-e K?l?r?, Iran",earthquake,9.3,6.3,0.212,6,reviewed,teh,us
2016-11-20T15:45:53.680Z,34.5474,26.1679,39.67,4.3,mb,,165,1.284,0.79,us,us10007dpj,2017-02-15T23:21:30.040Z,"64 km SE of Ierápetra, Greece",earthquake,7.3,8.9,0.116,21,reviewed,us,us
2016-11-19T23:33:37.410Z,33.8802,25.8073,10,4.4,mb,,177,1.595,0.61,us,us10007dmx,2017-02-15T23:21:28.040Z,"125 km S of Ierápetra, Greece",earthquake,7.2,2,0.24,5,reviewed,us,us
2016-11-18T23:22:48.600Z,41.0215,22.711,10,4.7,mwr,,34,1.034,0.58,us,us10007aai,2022-05-03T19:49:08.249Z,"12 km ENE of Polýkastro, Greece",earthquake,4.8,1.8,0.06,27,reviewed,us,us
2016-11-17T21:54:53.980Z,34.806,25.7157,6.32,4.1,mb,,123,0.83,0.99,us,us100079nj,2017-02-09T03:02:33.040Z,"22 km S of Ierápetra, Greece",earthquake,6.1,6.3,0.13,16,reviewed,us,us
2016-11-17T20:23:31.200Z,39.7607,20.7267,7.5,3.9,mb,,,,1.76,us,us100079kb,2017-02-09T03:02:33.040Z,"5 km N of Rodotópi, Greece",earthquake,3.6,2.4,0.514,1,reviewed,the,us
2016-11-17T03:43:20.000Z,32.708,47.753,10,4.3,mb,,,,0.78,us,us1000797y,2017-02-09T03:02:32.040Z,"44 km SE of ?bd?n?n, Iran",earthquake,9.2,5.7,0.102,27,reviewed,teh,us
2016-11-16T09:15:15.020Z,41.0213,22.6836,10,4.2,mb,,30,1.014,0.98,us,us100078r0,2018-04-07T15:29:59.643Z,"10 km ENE of Polýkastro, Greece",earthquake,4.9,2,0.186,8,reviewed,us,us
2016-11-15T18:57:54.570Z,37.6928,20.8752,43.76,4,mb,,141,0.98,0.94,us,us10007dii,2017-02-09T03:02:30.040Z,"4 km SE of Lithakiá, Greece",earthquake,6,12.9,0.231,8,reviewed,us,us
2016-11-15T01:21:14.300Z,33.598,46.159,14.6,4.2,mb,,,,0.96,us,us1000780n,2017-02-09T03:02:28.040Z,"24 km W of ?l?m, Iran",earthquake,8.6,4.7,0.118,20,reviewed,teh,us
2016-11-14T02:34:40.740Z,35.1821,25.0128,42.69,4,mb,,59,1.24,1.43,us,us100077ji,2017-02-09T03:02:25.040Z,"2 km SSE of Káto Asítai, Greece",earthquake,7.9,12,0.134,15,reviewed,us,us
2016-11-11T14:35:35.420Z,31.8661,49.9156,10,4.4,mb,,80,5.274,1.3,us,us100076wc,2017-02-09T03:02:18.040Z,"58 km E of Masjed Soleym?n, Iran",earthquake,3.6,1.9,0.101,28,reviewed,us,us
2016-11-11T13:20:29.490Z,31.9202,50.0028,10,4.4,mb,,65,5.286,1.12,us,us100076w4,2017-02-09T03:02:18.040Z,"64 km SW of F?rs?n, Iran",earthquake,3.3,1.9,0.096,31,reviewed,us,us
2016-11-10T12:12:43.710Z,41.0713,22.6802,10,4.9,mb,,35,1.024,0.94,us,us100076m6,2019-06-24T07:41:12.655Z,"12 km NE of Polýkastro, Greece",earthquake,2.8,1.9,0.063,80,reviewed,us,us
2016-11-08T12:54:36.000Z,35.379,27.338,6.8,4,mb,,,,0.53,us,us100078a7,2017-02-02T02:21:04.040Z,"Dodecanese Islands, Greece",earthquake,3.1,5.2,0.368,2,reviewed,ath,us
2016-11-02T19:13:25.490Z,35.6091,21.5785,29.7,4.2,mb,,174,1.591,0.67,us,us100073sy,2017-01-24T02:02:15.040Z,"134 km S of Methóni, Greece",earthquake,9.4,10.1,0.303,3,reviewed,us,us
2016-11-02T11:57:44.060Z,40.7952,34.2094,10,4.3,mb,,31,0.453,0.51,us,us100073pf,2017-01-24T02:02:15.040Z,"23 km WNW of ?skilip, Turkey",earthquake,5.1,1.9,0.091,34,reviewed,us,us
2016-11-02T11:11:11.760Z,35.651,48.9523,10,4.2,mb,,130,1.408,1.51,us,us100076h0,2017-01-24T02:02:15.040Z,"60 km SSW of Abhar, Iran",earthquake,6.4,1.9,0.152,12,reviewed,us,us
2016-11-01T18:58:20.670Z,36.4146,26.3752,122.26,4.4,mb,,42,0.74,1.04,us,us100073j9,2017-01-24T02:02:13.040Z,"15 km S of Astypálaia, Greece",earthquake,6.2,6.3,0.087,38,reviewed,us,us
2016-11-01T16:09:00.070Z,34.9927,26.6243,10,4,mb,,119,0.706,0.85,us,us1000763b,2017-01-24T02:02:13.040Z,"40 km SE of Palekastro, Greece",earthquake,3,1.9,0.196,7,reviewed,us,us
2016-11-01T03:28:07.400Z,32.957,47.414,8,4,mb,,,,0.99,us,us100073c9,2017-01-24T02:02:13.040Z,"3 km S of ?bd?n?n, Iran",earthquake,12.3,8.2,0.134,15,reviewed,teh,us
2016-10-31T12:26:19.420Z,32.372,47.764,10,4.2,mb,,141,3.768,1.31,us,us1000738n,2017-01-24T02:02:12.040Z,"49 km WNW of Sh?sh, Iran",earthquake,8.5,2,0.125,18,reviewed,us,us
2016-10-31T11:59:49.800Z,45.87,26.78,90,4.1,mb,,,,1.43,us,us1000738i,2017-01-24T02:02:12.040Z,"1 km WSW of Valea S?rii, Romania",earthquake,6.7,6.4,0.157,11,reviewed,buc,us
2016-10-30T05:27:04.940Z,44.3875,39.5642,10,4.6,mb,,26,2.287,0.78,us,us1000731g,2017-01-24T02:02:09.040Z,"4 km SSE of Khadyzhensk, Russia",earthquake,6.3,1.9,0.077,51,reviewed,us,us
2016-10-27T10:12:54.030Z,40.6838,50.8435,40.97,4.1,mb,,83,4.688,1.29,us,us100072ba,2017-01-20T00:31:09.040Z,"Near the coast of Azerbaijan",earthquake,6.8,12.4,0.145,13,reviewed,us,us
2016-10-24T22:09:56.590Z,38.9244,22.1115,10,4.2,mb,,88,1.21,0.66,us,us20007gi7,2017-01-20T00:31:05.040Z,"1 km S of Makrakómi, Greece",earthquake,5.5,1.9,0.263,4,reviewed,us,us
2016-10-24T21:04:47.060Z,39.795,28.6703,8,4.1,ml,,,,0.55,us,us20007ghj,2017-01-20T00:31:05.040Z,"Western Turkey",earthquake,5.9,6.9,,,reviewed,isk,isk
2016-10-23T08:22:03.420Z,38.3878,42.0434,10,4.2,mwr,,89,0.163,0.95,us,us20007g6z,2017-01-20T00:31:03.040Z,"5 km WSW of Bitlis, Turkey",earthquake,4.9,1.9,0.075,17,reviewed,us,us
2016-10-21T01:54:58.400Z,39.756,20.638,7.1,4,mb,,,,0,us,us20007fsi,2017-01-20T00:30:59.040Z,"9 km NW of Rodotópi, Greece",earthquake,0,0,0.231,5,reviewed,the,us
2016-10-20T14:20:48.510Z,39.7758,20.602,10,4.3,mb,,,,1.15,us,us20007fm2,2017-01-15T01:13:54.040Z,"12 km WSW of Asprángeloi, Greece",earthquake,4.8,1.7,0.188,8,reviewed,ath,us
2016-10-19T21:23:56.840Z,39.7345,20.5847,10,4.5,mb,,42,0.608,1.18,us,us20007fgr,2017-01-15T01:13:54.040Z,"12 km WNW of Rodotópi, Greece",earthquake,3.8,1.9,0.08,46,reviewed,us,us
2016-10-19T12:18:47.060Z,36.0904,30.5099,54.41,4.7,mb,,55,0.745,0.86,us,us20007fbb,2017-01-15T01:14:01.040Z,"32 km SE of Beykonak, Turkey",earthquake,3.6,6.9,0.071,60,reviewed,us,us
2016-10-19T00:08:45.830Z,38.4079,21.9167,10,4.1,mb,,41,1.227,0.55,us,us20007f7h,2017-01-15T01:14:00.040Z,"7 km ENE of Náfpaktos, Greece",earthquake,5.7,2,0.186,8,reviewed,us,us
2016-10-18T19:22:48.630Z,38.6582,43.5281,10,4.3,mb,,59,0.505,0.92,us,us20007f5q,2017-01-15T01:14:00.040Z,"22 km NE of Van, Turkey",earthquake,4,1.5,0.084,40,reviewed,us,us
2016-10-18T03:01:05.530Z,34.9643,23.2281,41.6,4.1,mb,,149,1.4,0.62,us,us20007f01,2017-01-15T01:13:52.040Z,"50 km SW of Palaióchora, Greece",earthquake,9.4,13.4,0.165,10,reviewed,us,us
2016-10-17T01:30:30.150Z,37.8732,26.972,10,4.4,mb,,41,1.393,1.1,us,us20007ep0,2017-01-15T01:13:52.040Z,"12 km NE of Kokkári, Greece",earthquake,4,1.6,0.13,17,reviewed,us,us
2016-10-16T23:21:33.200Z,39.806,20.6276,13.23,4.1,mb,,59,0.647,1.44,us,us20007enf,2017-01-15T01:13:54.040Z,"8 km WSW of Asprángeloi, Greece",earthquake,5.1,6.1,0.198,7,reviewed,us,us
2016-10-16T19:01:38.350Z,39.7745,20.6874,10,4.3,mwr,,58,0.689,1.3,us,us20007ema,2017-01-15T01:13:54.040Z,"6 km SSW of Asprángeloi, Greece",earthquake,2.8,1.9,0.052,36,reviewed,us,us
2016-10-16T16:44:04.530Z,39.7731,20.6459,10,4.5,mb,,86,0.657,1.06,us,us20007els,2017-01-15T01:13:54.040Z,"9 km SW of Asprángeloi, Greece",earthquake,5.7,1.9,0.221,6,reviewed,us,us
2016-10-16T15:47:54.240Z,39.7474,20.7207,11.54,4.1,mb,,67,0.713,0.7,us,us20007elg,2017-01-15T01:13:54.040Z,"4 km N of Rodotópi, Greece",earthquake,5.1,7,0.214,6,reviewed,us,us
2016-10-16T14:11:25.790Z,40.8652,30.9058,10,4.3,mb,,88,0.451,1.15,us,us20007el8,2017-01-15T01:13:52.040Z,"15 km ENE of Hendek, Turkey",earthquake,4.7,2,0.265,4,reviewed,us,us
2016-10-16T13:18:01.720Z,39.7864,20.6643,10,4.3,mb,,76,0.673,1.23,us,us20007el3,2017-01-15T01:13:54.040Z,"6 km SW of Asprángeloi, Greece",earthquake,5.7,1.8,0.201,7,reviewed,us,us
2016-10-16T08:40:20.280Z,39.7798,20.7147,10,4.5,mb,,58,0.711,0.9,us,us20007eis,2017-01-15T01:13:54.040Z,"4 km SSW of Asprángeloi, Greece",earthquake,5.2,1.9,0.108,25,reviewed,us,us
2016-10-16T08:28:14.060Z,39.8066,20.6632,10,4.3,mb,,59,0.674,1.18,us,us20007eim,2017-01-15T01:13:54.040Z,"5 km WSW of Asprángeloi, Greece",earthquake,4.1,1.9,0.188,8,reviewed,us,us
2016-10-16T07:52:23.230Z,39.9256,48.1592,50.75,4.2,mb,,52,2.633,1.13,us,us20007eib,2017-01-15T01:13:54.040Z,"10 km NE of Imishli, Azerbaijan",earthquake,7.5,5.2,0.081,42,reviewed,us,us
2016-10-16T05:55:06.370Z,39.8169,20.6466,10,4.3,mb,,59,0.663,0.74,us,us20007ehj,2017-01-15T01:13:54.040Z,"7 km W of Asprángeloi, Greece",earthquake,3.8,1.9,0.116,21,reviewed,us,us
2016-10-16T05:39:25.470Z,39.7536,20.6496,10,4.2,mb,,53,0.659,1.02,us,us20007ehi,2017-01-15T01:13:54.040Z,"8 km NW of Rodotópi, Greece",earthquake,5.4,1.8,0.175,9,reviewed,us,us
2016-10-16T05:06:33.520Z,39.7362,20.7241,10,4.5,mb,,76,0.716,0.98,us,us20007ehc,2017-01-15T01:13:54.040Z,"3 km N of Rodotópi, Greece",earthquake,5,1.9,0.093,34,reviewed,us,us
2016-10-16T03:40:20.000Z,39.785,20.693,20.4,4.8,mww,,,,0.87,us,us20007eh0,2017-01-15T01:13:54.040Z,"5 km SW of Asprángeloi, Greece",earthquake,5.6,4.6,,,reviewed,ath,us
2016-10-16T02:21:04.030Z,39.7866,20.6113,19.45,5,mww,,42,0.632,0.76,us,us20007egg,2022-05-03T18:55:37.141Z,"10 km WSW of Asprángeloi, Greece",earthquake,5.2,2.5,,,reviewed,us,us
2016-10-16T02:18:44.000Z,39.752,20.696,14.6,4.3,mb,,,,0.87,us,us20007fuy,2017-01-15T01:13:54.040Z,"5 km NNW of Rodotópi, Greece",earthquake,3.5,5,0.133,16,reviewed,ath,us
2016-10-16T01:32:06.240Z,39.7794,20.6004,20.34,4.8,mb,,60,0.623,0.93,us,us20007eg6,2017-01-15T01:13:54.040Z,"12 km WSW of Asprángeloi, Greece",earthquake,5.1,5.4,0.066,70,reviewed,us,us
2016-10-16T01:15:59.000Z,39.768,20.702,17.7,4.1,mb,,,,0.68,us,us20007efu,2017-01-15T01:13:54.040Z,"6 km SSW of Asprángeloi, Greece",earthquake,4.4,2.6,0.14,14,reviewed,ath,us
2016-10-16T00:48:15.800Z,39.7262,20.7161,10,4.9,mb,,38,0.709,0.89,us,us20007efn,2017-01-15T01:13:54.040Z,"2 km NNW of Rodotópi, Greece",earthquake,5.5,1.8,0.057,97,reviewed,us,us
2016-10-16T00:47:34.790Z,39.7278,20.6382,10,4.2,mb,,60,0.649,1.18,us,us20007fvg,2017-01-15T01:13:54.040Z,"7 km WNW of Rodotópi, Greece",earthquake,5.5,1.9,0.136,15,reviewed,us,us
2016-10-16T00:41:14.360Z,39.8168,20.5912,13.3,5.2,mww,,35,0.347,0.94,us,us20007efm,2022-05-03T18:01:58.690Z,"8 km SSW of Kalpáki, Greece",earthquake,5,3.7,,,reviewed,us,us
2016-10-16T00:09:58.160Z,39.7659,20.7143,10,5,mb,,38,0.709,0.79,us,us20007efi,2017-01-15T01:13:54.040Z,"6 km S of Asprángeloi, Greece",earthquake,4.5,1.8,0.051,124,reviewed,us,us
2016-10-15T23:06:58.890Z,39.7649,20.6728,10,4.4,mb,,42,0.678,1.13,us,us20007efd,2017-01-15T01:13:54.040Z,"7 km NW of Rodotópi, Greece",earthquake,5.1,1.6,0.072,56,reviewed,us,us
2016-10-15T21:46:52.870Z,39.7027,20.6977,9.49,4.3,mb,,59,0.695,0.84,us,us20007eez,2017-01-15T01:13:54.040Z,"2 km WSW of Rodotópi, Greece",earthquake,3.2,7.1,0.218,6,reviewed,us,us
2016-10-15T21:42:22.740Z,39.7235,20.6628,10,4.3,mb,,42,0.668,1.16,us,us20007eey,2017-01-15T01:13:54.040Z,"5 km WNW of Rodotópi, Greece",earthquake,5.3,1.9,0.201,7,reviewed,us,us
2016-10-15T21:10:26.660Z,39.7497,20.7396,13.1,4.3,mb,,67,0.728,1.16,us,us20007ees,2017-01-15T01:13:54.040Z,"4 km NNE of Rodotópi, Greece",earthquake,5.4,7.4,0.266,4,reviewed,us,us
2016-10-15T20:22:30.720Z,39.799,20.6839,10,4.4,mb,,85,0.689,1.18,us,us20007fnh,2017-01-15T01:13:54.040Z,"4 km SW of Asprángeloi, Greece",earthquake,3.6,2,0.24,5,reviewed,us,us
2016-10-15T20:18:41.610Z,39.7461,20.786,10,4.6,mb,,70,0.764,1.17,us,us20007fnp,2017-01-15T01:13:54.040Z,"4 km N of Eleoúsa, Greece",earthquake,4.3,1.9,0.158,12,reviewed,us,us
2016-10-15T20:14:49.730Z,39.8063,20.6463,22,5.5,mww,,26,0.661,0.85,us,us20007eec,2022-05-03T18:01:57.550Z,"7 km WSW of Asprángeloi, Greece",earthquake,4.6,1.8,,,reviewed,us,us
2016-10-15T08:18:32.870Z,42.2088,30.7242,6.4,5.1,mww,,22,1.772,0.84,us,us20007ebw,2017-01-15T01:13:52.040Z,"117 km NNW of Ere?li, Turkey",earthquake,5.6,4.1,,,reviewed,us,us
2016-10-15T05:32:56.050Z,34.7273,26.5097,10,4.5,mwr,,109,0.976,0.9,us,us20007eb8,2017-01-15T01:13:52.040Z,"57 km SSE of Palekastro, Greece",earthquake,3.8,1.9,0.089,12,reviewed,us,us
2016-10-15T02:51:05.830Z,38.8967,27.6924,10,4.1,mb,,31,0.789,1.11,us,us20007eaf,2017-01-15T01:13:55.040Z,"10 km S of Zeytinliova, Turkey",earthquake,4.5,1.9,0.127,17,reviewed,us,us
